ticker,reason,count,timestamp
TSTL,LOW_VOLATILITY,1,2026-01-05 18:38:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 18:38:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 18:39:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 18:39:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 18:39:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 18:40:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 18:40:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 18:40:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 18:41:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 18:41:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 18:41:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 18:42:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 18:42:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 18:42:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 18:43:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 18:43:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 18:43:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 18:44:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 18:44:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 18:44:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 18:45:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 18:45:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 18:45:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 18:46:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 18:46:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 18:46:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 18:47:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 18:47:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 18:47:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 18:48:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 18:48:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 18:48:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 18:49:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 18:49:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 18:49:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 18:50:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 18:50:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 18:50:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 18:51:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 18:51:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 18:51:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 18:52:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 18:52:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 18:52:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 18:53:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 18:53:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 18:53:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 18:54:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 18:54:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 18:54:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 18:55:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 18:55:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 18:55:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 18:56:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 18:56:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 18:56:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 18:57:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 18:57:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 18:57:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 18:58:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 18:58:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 18:58:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 18:59:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 18:59:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 18:59:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:00:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:00:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:00:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:01:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:01:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:01:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:02:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:02:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:02:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:03:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:03:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:03:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:04:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:04:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:04:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:05:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:05:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:05:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:06:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:06:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:06:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:07:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:07:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:07:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:08:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:08:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:08:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:09:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:09:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:09:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:10:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:10:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:10:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:11:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:11:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:11:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:12:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:12:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:12:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:13:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:13:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:13:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:14:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:14:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:14:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:15:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:15:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:15:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:16:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:16:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:16:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:17:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:17:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:17:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:18:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:18:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:18:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:19:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:19:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:19:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:20:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:20:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:20:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:21:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:21:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:21:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:22:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:22:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:22:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:23:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:23:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:23:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:24:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:24:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:24:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:25:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:25:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:25:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:26:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:26:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:26:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:27:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:27:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:27:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:28:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:28:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:28:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:29:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:29:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:29:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:30:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:30:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:30:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:31:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:31:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:31:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:32:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:32:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:32:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:33:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:33:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:33:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:34:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:34:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:34:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:35:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:35:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:35:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:36:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:36:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:36:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:37:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:37:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:37:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:38:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:38:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:38:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:39:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:39:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:39:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:40:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:40:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:40:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:41:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:41:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:41:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:42:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:42:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:42:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:43:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:43:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:43:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:44:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:44:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:44:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:45:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:45:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:45:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:46:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:46:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:46:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:47:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:47:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:47:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:48:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:48:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:48:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:49:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:49:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:49:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:50:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:50:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:50:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:51:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:51:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:51:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:52:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:52:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:52:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:53:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:53:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:53:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:54:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:54:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:54:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:55:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:55:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:55:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:56:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:56:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:56:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:57:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:57:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:57:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:58:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:58:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:58:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 19:59:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 19:59:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 19:59:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:00:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:00:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:00:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:01:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:01:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:01:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:02:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:02:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:02:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:03:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:03:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:03:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:04:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:04:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:04:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:05:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:05:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:05:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:06:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:06:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:06:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:07:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:07:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:07:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:08:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:08:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:08:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:09:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:09:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:09:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:10:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:10:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:10:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:11:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:11:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:11:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:12:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:12:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:12:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:13:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:13:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:13:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:14:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:14:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:14:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:15:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:15:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:15:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:16:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:16:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:16:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:17:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:17:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:17:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:18:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:18:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:18:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:19:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:19:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:19:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:20:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:20:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:20:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:21:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:21:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:21:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:22:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:22:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:22:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:23:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:23:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:23:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:24:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:24:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:24:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:25:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:25:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:25:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:26:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:26:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:26:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:27:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:27:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:27:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:28:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:28:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:28:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:29:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:29:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:29:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:30:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:30:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:30:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:31:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:31:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:31:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:32:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:32:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:32:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:33:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:33:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:33:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:34:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:34:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:34:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:35:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:35:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:35:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:36:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:36:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:36:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:37:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:37:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:37:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:38:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:38:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:38:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:39:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:39:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:39:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:40:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:40:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:40:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:41:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:41:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:41:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:42:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:42:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:42:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:43:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:43:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:43:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:44:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:44:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:44:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:45:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:45:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:45:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:46:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:46:00+00:00
TSTW,LOW_VOLATILITY,1,2026-01-05 20:46:00+00:00
TSTE,LOW_VOLATILITY,1,2026-01-05 20:47:00+00:00
TSTL,LOW_VOLATILITY,1,2026-01-05 20:47:00+00:00
