trade_id,symbol,direction,signal_type,session,signal_timestamp,entry_timestamp,entry_price,stop_price,target_price,atr,risk_reward_ratio,screening_rr,execution_rr,confluence_score,opportunity_score,volume_surge_ratio,trend_alignment,exit_timestamp,exit_price,exit_reason,gross_R,net_R,gross_pnl,net_pnl,holding_seconds,mfe_price,mfe_pct,mfe_r,mae_price,mae_pct,mae_r,exit_signal_type,exit_signal_direction,geometry_path,fallback_reason,structural_level,structural_level_type,window,task,family,risk,risk_pct_entry,R_5bps,cost_R_5bps,time_bucket,holding_bucket,source_window,risk_abs,net_R_5bps,existing_5bps_R,native_net_R_zero_cost,holding_minutes,stop_risk_bucket,cost_R_bucket
AVGO-2025-12-11 15:03:00+00:00,AVGO,bullish,rsi_oversold_volume_surge,regular,2025-12-11 15:02:00+00:00,2025-12-11 15:03:00+00:00,397.395,395.4695738732827,418.44,1.2836174178115185,10.930048007544237,10.930048007544237,10.930048007544237,1,0.5816853967688482,0.750936505109078,True,2025-12-11 15:48:00+00:00,395.4695738732827,STOP,-1.0,-1.0,-1.9254261267172976,-1.9254261267172976,2700.0,402.1499,1.196517319040255,2.469531255456036,395.39,-0.5045357893279975,-1.0413279284925696,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W2,Task54,RSI,,0.48451191552920847,,0.2058932728894292,OPEN_0930_1030,,W2,1.9254261267172978,-1.2058932728894292,,-1.0,45.0,0.35-0.50%,0.20-0.35R
LRCX-2025-12-11 15:03:00+00:00,LRCX,bullish,rsi_oversold_volume_surge,regular,2025-12-11 15:02:00+00:00,2025-12-11 15:03:00+00:00,161.16,160.2652450772602,171.12000000000003,0.6011699484932058,11.037366970794988,11.037366970794988,11.131539762309352,1,0.5954245588336132,1.43789460834733,True,2025-12-11 20:09:00+00:00,167.48,SIGNAL_EXIT,7.063386676485419,7.063386676485419,6.319999999999993,6.319999999999993,18360.0,168.105,4.309381980640353,7.761901972815069,161.16,0.0,0.0,rsi_overbought_volume_surge,bearish,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W2,Task54,RSI,,0.5551966509926737,,0.18364805358862107,OPEN_0930_1030,,W2,0.8947549227397928,6.879738622896798,,7.063386676485419,306.0,0.50-0.75%,<0.20R
AVGO-2025-12-11 17:35:00+00:00,AVGO,bullish,macd_bullish_cross,regular,2025-12-11 17:34:00+00:00,2025-12-11 17:35:00+00:00,404.18,403.39,418.44,0.5016551370572583,18.29487179487108,18.29487179487108,18.05063291139193,1,0.6093855778262179,2.135945557977564,True,2025-12-11 17:57:00+00:00,403.39,STOP,-1.0,-1.0,-0.7900000000000205,-0.7900000000000205,1320.0,404.8,0.1533970013360395,0.7848101265822639,403.33,-0.2103023405413486,-1.0759493670886084,,,STRUCTURAL_PRIMARY,,403.39,prior_session_S1_pivot,W2,Task54,MACD,,0.19545746944431203,,0.5111202531645437,MID_1030_1500,,W2,0.7900000000000205,-1.5111202531645436,,-1.0,22.0,0.15-0.25%,0.50-0.75R
STX-2025-12-12 16:40:00+00:00,STX,bullish,rsi_oversold_volume_surge,regular,2025-12-12 16:39:00+00:00,2025-12-12 16:40:00+00:00,281.0,279.394014400119,315.01166666666666,1.0639903999206948,21.31702608670321,21.31702608670321,21.17806452883908,1,0.6083947840716922,2.0864058702512787,True,2025-12-12 20:50:00+00:00,286.01,END_OF_SESSION,3.1195796527510256,3.1195796527510256,5.009999999999991,5.009999999999991,15000.0,293.99,4.6227758007117465,8.088490955935315,280.78,-0.0782918149466289,-0.1369875296617389,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W2,Task54,RSI,,0.5715251245128198,,0.17653022543975672,MID_1030_1500,,W2,1.6059855998810235,2.943049427311269,,3.1195796527510256,250.0,0.50-0.75%,<0.20R
ADBE-2025-12-15 19:36:00+00:00,ADBE,bullish,macd_bullish_cross,regular,2025-12-15 19:35:00+00:00,2025-12-15 19:36:00+00:00,350.29,349.46340000000004,363.0833,0.2133514197741121,15.280062156347558,15.280062156347558,15.477014275345054,1,0.6095044583436399,2.141889583848664,True,2025-12-15 20:50:00+00:00,349.46340000000004,STOP,-1.0,-1.0,-0.8265999999999849,-0.8265999999999849,4440.0,351.575,0.3668389049073534,1.5545608516815772,349.22,-0.3054611893002921,-1.2944592305831268,,,STRUCTURAL_PRIMARY,,349.46340000000004,prior_session_S1_pivot,W2,Task54,MACD,,0.23597590567814805,,0.4232720783934266,MID_1030_1500,,W2,0.8265999999999849,-1.4232720783934267,,-1.0,74.0,0.15-0.25%,0.35-0.50R
AMAT-2026-04-23 17:48:00+00:00,AMAT,bullish,rsi_oversold_volume_surge,regular,2026-04-23 17:47:00+00:00,2026-04-23 17:48:00+00:00,398.8,395.1266666666666,407.9466666666666,1.0675429047708491,2.0499603489293885,2.0499603489293885,2.4900181488202584,1,0.453179402851167,3.175755762436852,True,2026-04-23 19:50:00+00:00,402.505,END_OF_SESSION,1.0086206896551488,1.0086206896551488,3.704999999999984,3.704999999999984,7320.0,404.03,1.3114343029087163,1.4237749546279117,397.32,-0.3711133400200647,-0.4029038112522659,,,STRUCTURAL_PRIMARY,,395.1266666666666,prior_session_S1_pivot,W3,Task54,RSI,,0.9210966232029596,,0.1090705535390179,MID_1030_1500,,W3,3.673333333333403,0.8995501361161309,,1.0086206896551488,122.0,>=0.75%,<0.20R
KLAC-2026-04-23 17:48:00+00:00,KLAC,bullish,rsi_oversold_volume_surge,regular,2026-04-23 17:47:00+00:00,2026-04-23 17:48:00+00:00,1794.97,1787.8266666666666,1825.5266666666664,3.831363533417116,5.279844530816186,5.279844530816186,4.27764815678945,1,0.6314827039108732,3.2408018622103323,True,2026-04-23 18:41:00+00:00,1809.24,SIGNAL_EXIT,1.9976668222118228,1.9976668222118228,14.269999999999982,14.269999999999982,3180.0,1819.795,1.383031471278074,3.475268315445596,1791.8199,-0.1754959692919695,-0.4409846010266015,macd_bearish_cross,bearish,STRUCTURAL_PRIMARY,,1787.8266666666666,prior_session_S1_pivot,W3,Task54,RSI,,0.397963939973004,,0.2522778814745649,MID_1030_1500,,W3,7.14333333333343,1.7453889407372578,,1.9976668222118228,53.0,0.35-0.50%,0.20-0.35R
KLAC-2026-04-27 16:55:00+00:00,KLAC,bullish,macd_bullish_cross,regular,2026-04-27 16:54:00+00:00,2026-04-27 16:55:00+00:00,1881.025,1873.55,1968.195,1.364612435482892,11.165167095115722,11.165167095115722,11.661538461538228,1,0.6246084570648393,2.8970895199086293,True,2026-04-27 17:16:00+00:00,1873.55,STOP,-1.0,-1.0,-7.475000000000136,-7.475000000000136,1260.0,1882.2,0.0624659427705615,0.157190635451496,1870.0,-0.586116611953594,-1.4749163879598517,,,STRUCTURAL_PRIMARY,,1873.55,prior_session_S1_pivot,W3,Task54,MACD,,0.39738972102976494,,0.25114214046822286,MID_1030_1500,,W3,7.475000000000136,-1.2511421404682228,,-1.0,21.0,0.35-0.50%,0.20-0.35R
TXN-2026-04-27 18:21:00+00:00,TXN,bullish,rsi_oversold_volume_surge,regular,2026-04-27 18:20:00+00:00,2026-04-27 18:21:00+00:00,267.86,267.6017688032937,285.99,0.1888207978042215,63.92304312004705,63.92304312004705,70.20840328838294,1,0.5975794685233571,1.5456400928345253,True,2026-04-27 19:50:00+00:00,270.56,END_OF_SESSION,10.455746766609664,10.455746766609664,2.6999999999999886,2.6999999999999886,5340.0,270.56,1.0079892481146826,10.455746766609664,267.86,0.0,0.0,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W3,Task54,RSI,,0.09640528511398988,,1.0425154026070371,MID_1030_1500,,W3,0.2582311967063333,9.413231364002627,,10.455746766609664,89.0,<0.15%,1.00-2.00R
KLAC-2026-04-27 18:38:00+00:00,KLAC,bullish,macd_bullish_cross,regular,2026-04-27 18:37:00+00:00,2026-04-27 18:38:00+00:00,1879.7901,1873.55,1968.195,1.3715240117475278,16.130316742081163,16.130316742081163,14.167224884216637,1,0.6225284424001134,2.793088786672336,True,2026-04-27 18:59:00+00:00,1873.55,STOP,-1.0,-1.0,-6.240099999999984,-6.240099999999984,1260.0,1879.96,0.0090382431527912,0.027227127770404,1873.24,-0.3484484783700015,-1.0496786910466092,,,STRUCTURAL_PRIMARY,,1873.55,prior_session_S1_pivot,W3,Task54,MACD,,0.3319572754426137,,0.3007435858399713,MID_1030_1500,,W3,6.240099999999984,-1.3007435858399714,,-1.0,21.0,0.25-0.35%,0.20-0.35R
INTC-2026-04-28 14:42:00+00:00,INTC,bullish,rsi_oversold_volume_surge,regular,2026-04-28 14:41:00+00:00,2026-04-28 14:42:00+00:00,81.375,80.92623349580799,87.19333333333331,0.3025110027946688,12.811287919289663,12.811287919289663,12.965168476219196,1,0.6077750412761375,2.055418730473539,True,2026-04-28 17:53:00+00:00,83.492,SIGNAL_EXIT,4.7173752502130375,4.7173752502130375,2.1170000000000044,2.1170000000000044,11460.0,83.85,3.041474654377873,5.5151174984776645,80.95,-0.5222734254992285,-0.9470403785264636,rsi_overbought_volume_surge,bearish,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W3,Task54,RSI,,0.5514795750439424,,0.1836890659841453,MID_1030_1500,,W3,0.44876650419200814,4.533686184228892,,4.7173752502130375,191.0,0.50-0.75%,<0.20R
STX-2026-04-28 14:53:00+00:00,STX,bullish,rsi_oversold_volume_surge,regular,2026-04-28 14:52:00+00:00,2026-04-28 14:53:00+00:00,567.75,565.2078085321725,606.7266666666668,2.114794311885009,12.088383395384746,12.088383395384746,15.331916246251788,1,0.6080876942177962,2.0710513775564783,True,2026-04-28 19:50:00+00:00,576.895,END_OF_SESSION,3.5972900215164243,3.5972900215164243,9.144999999999982,9.144999999999982,17820.0,585.93,3.20211360634081,7.151310288810119,566.76,-0.1743725231175709,-0.3894277880045161,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W3,Task54,RSI,,0.4477660004980148,,0.22512958101031583,MID_1030_1500,,W3,2.542191467827479,3.3721604405061085,,3.5972900215164243,297.0,0.35-0.50%,0.20-0.35R
KLAC-2026-04-28 16:21:00+00:00,KLAC,bullish,macd_bullish_cross,regular,2026-04-28 16:20:00+00:00,2026-04-28 16:21:00+00:00,1833.85,1831.70425249615,1928.5866666666668,1.923831669233232,32.57272735790852,32.57272735790852,44.15089217006758,1,0.6097931775449905,2.156325543916197,True,2026-04-28 16:26:00+00:00,1831.70425249615,STOP,-1.0,-1.0,-2.145747503849861,-2.145747503849861,300.0,1834.85,0.0545300869754887,0.466038058161931,1831.08,-0.1510483409221028,-1.2909254211085404,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W3,Task54,MACD,,0.11700779801237077,,0.8541438929602572,MID_1030_1500,,W3,2.1457475038498615,-1.8541438929602572,,-1.0,5.0,<0.15%,0.75-1.00R
TXN-2026-04-28 18:12:00+00:00,TXN,bullish,macd_bullish_cross,regular,2026-04-28 18:11:00+00:00,2026-04-28 18:12:00+00:00,266.54,265.7333333333333,275.12333333333333,0.1781519597800545,10.7866108786617,10.7866108786617,10.640495867768502,1,0.6177022834884426,2.551780841088797,True,2026-04-28 18:32:00+00:00,265.7333333333333,STOP,-1.0,-1.0,-0.806666666666672,-0.806666666666672,1200.0,266.63,0.0337660388684531,0.1115702479338525,265.63,-0.3414121707811304,-1.128099173553743,,,STRUCTURAL_PRIMARY,,265.7333333333333,prior_session_S1_pivot,W3,Task54,MACD,,0.3026437557840207,,0.3299214876032804,MID_1030_1500,,W3,0.8066666666667288,-1.3299214876032803,,-1.0,20.0,0.25-0.35%,0.20-0.35R
AMD-2026-04-28 18:59:00+00:00,AMD,bullish,macd_bullish_cross,regular,2026-04-28 18:58:00+00:00,2026-04-28 18:59:00+00:00,325.425,324.88666346595977,346.19,0.3588910226934821,38.57252608170153,38.57252608170153,38.57252608170153,1,0.6069145773969373,2.0123955365135333,True,2026-04-28 19:15:00+00:00,324.88666346595977,STOP,-1.0,-1.0,-0.5383365340402406,-0.5383365340402406,960.0,326.77,0.413305677191356,2.498437157711893,324.59,-0.2565875393716021,-1.5510743692859237,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W3,Task54,MACD,,0.16542568457870188,,0.6040010498501195,MID_1030_1500,,W3,0.5383365340402406,-1.6040010498501194,,-1.0,16.0,0.15-0.25%,0.50-0.75R
KLAC-2026-04-28 19:06:00+00:00,KLAC,bullish,macd_bullish_cross,regular,2026-04-28 19:05:00+00:00,2026-04-28 19:06:00+00:00,1845.0,1844.0924906122816,1928.5866666666668,1.5983395918122834,34.24247975303839,34.24247975303839,92.10556694825564,1,0.6279951959318741,3.066426463260378,True,2026-04-28 19:07:00+00:00,1844.0924906122816,STOP,-1.0,-1.0,-0.9075093877183916,-0.9075093877183916,60.0,1846.735,0.0940379403793983,1.9118259529655528,1843.67,-0.0720867208672047,-1.465549577777633,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W3,Task54,MACD,,0.04918750068934372,,2.0325368203006624,CLOSE_1500_ONWARD,,W3,0.9075093877183917,-3.0325368203006624,,-1.0,1.0,<0.15%,>2.00R
AMZN-2026-04-30 13:50:00+00:00,AMZN,bullish,rsi_oversold_volume_surge,regular,2026-04-30 13:49:00+00:00,2026-04-30 13:50:00+00:00,260.4601,258.6766666666667,266.8866666666667,1.6925267226792593,3.578066914498117,3.578066914498117,3.6034801786815858,1,0.4813506815365537,,True,2026-04-30 14:17:00+00:00,258.6766666666667,STOP,-1.0,-1.0,-1.7834333333333348,-1.7834333333333348,1620.0,262.59,0.8177452131823507,1.1942694802160414,257.9,-0.9829144655937836,-1.4354895987141087,,,STRUCTURAL_PRIMARY,,258.6766666666667,prior_session_S1_pivot,W3,Task54,RSI,,0.6847241989592013,,0.1455442031287964,OPEN_0930_1030,,W3,1.7834333333333348,-1.1455442031287963,,-1.0,27.0,0.50-0.75%,<0.20R
MU-2026-04-30 14:20:00+00:00,MU,bullish,rsi_oversold_volume_surge,regular,2026-04-30 14:19:00+00:00,2026-04-30 14:20:00+00:00,511.3273,507.80680000000007,530.0267000000001,2.458239200161836,6.044320451447423,6.044320451447423,5.311575060360915,1,0.58297723372242,0.8155283527876716,True,2026-04-30 14:29:00+00:00,507.80680000000007,STOP,-1.0,-1.0,-3.520499999999913,-3.520499999999913,540.0,512.84,0.2958379104733997,0.4296832836245106,507.77,-0.6956992126178277,-1.0104530606448192,,,STRUCTURAL_PRIMARY,,507.80680000000007,prior_session_S1_pivot,W3,Task54,RSI,,0.6885022567736777,,0.14474280641954626,OPEN_0930_1030,,W3,3.520499999999913,-1.1447428064195462,,-1.0,9.0,0.50-0.75%,<0.20R
PANW-2026-04-30 17:01:00+00:00,PANW,bullish,rsi_oversold_volume_surge,regular,2026-04-30 17:00:00+00:00,2026-04-30 17:01:00+00:00,178.245,178.00729832056604,183.3133333333334,0.195134452955988,17.12779148731957,17.12779148731957,21.32224452684749,1,0.6205134953358481,2.692341433459075,True,2026-04-30 17:02:00+00:00,178.00729832056604,STOP,-1.0,-1.0,-0.2377016794339681,-0.2377016794339681,60.0,178.6101,0.2048304300260787,1.535958857629385,176.505,-0.9761844652023952,-7.320099732334323,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W3,Task54,RSI,,0.13335671656089546,,0.7493684924080026,MID_1030_1500,,W3,0.23770167943396814,-1.7493684924080026,,-1.0,1.0,<0.15%,0.50-0.75R
QCOM-2026-05-01 15:30:00+00:00,QCOM,bullish,macd_bullish_cross,regular,2026-05-01 15:29:00+00:00,2026-05-01 15:30:00+00:00,172.885,166.49669999999998,189.8266,0.3511929827901207,2.6519731383936187,2.6519731383936187,2.6519731383936187,1,0.4737051406584323,2.3960042844074234,True,2026-05-01 19:50:00+00:00,176.33,END_OF_SESSION,0.5392670976629171,0.5392670976629171,3.4450000000000216,3.4450000000000216,15600.0,179.48,3.814674494606241,1.0323560258597724,172.73,-0.0896549729589039,-0.0242631059906392,,,STRUCTURAL_PRIMARY,,166.49669999999998,prior_session_S1_pivot,W3,Task54,MACD,,3.6951152500216993,,0.027332388898454924,MID_1030_1500,,W3,6.388300000000015,0.5119347087644622,,0.5392670976629171,260.0,>=0.75%,<0.20R
QCOM-2026-05-04 16:06:00+00:00,QCOM,bullish,rsi_oversold_volume_surge,regular,2026-05-04 16:05:00+00:00,2026-05-04 16:06:00+00:00,168.39,167.93881421647615,180.96999999999997,0.3007905223492173,27.882084186580407,27.882084186580407,27.882084186580407,1,0.6889137750542577,6.112355419379548,True,2026-05-04 16:08:00+00:00,167.93881421647615,STOP,-1.0,-1.0,-0.4511857835238402,-0.4511857835238402,120.0,168.57,0.1068947087119228,0.3989487403485438,167.6,-0.4691489993467498,-1.7509416937518585,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W3,Task54,RSI,,0.26794096058188743,,0.3727165465960486,MID_1030_1500,,W3,0.4511857835238402,-1.3727165465960485,,-1.0,2.0,0.25-0.35%,0.35-0.50R
INTU-2026-05-05 15:58:00+00:00,INTU,bullish,rsi_oversold_volume_surge,regular,2026-05-05 15:57:00+00:00,2026-05-05 15:58:00+00:00,394.97,394.052087659397,416.96,0.4752748937353437,31.132859870579612,31.132859870579612,23.95653596459254,1,0.591209512095121,1.2271422714227145,True,2026-05-05 16:03:00+00:00,394.052087659397,STOP,-1.0,-1.0,-0.9179123406030384,-0.9179123406030384,300.0,394.97,0.0,0.0,393.96,-0.255715623971453,-1.1003229342537335,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W3,Task54,RSI,,0.23240052171127895,,0.42979163301205603,MID_1030_1500,,W3,0.9179123406030385,-1.429791633012056,,-1.0,5.0,0.15-0.25%,0.35-0.50R
AVGO-2026-05-06 14:11:00+00:00,AVGO,bullish,rsi_oversold_volume_surge,regular,2026-05-06 14:10:00+00:00,2026-05-06 14:11:00+00:00,425.435,420.10333333333335,434.1433333333333,1.289607935967262,1.6064356435643548,1.6064356435643548,1.6333229134104426,1,0.3760666876223566,0.650694117091436,True,2026-05-06 14:17:00+00:00,420.10333333333335,STOP,-1.0,-1.0,-5.331666666666649,-5.331666666666649,360.0,425.51,0.0176290150081654,0.0140668959049682,419.67,-1.355083620294519,-1.0812753985620516,,,STRUCTURAL_PRIMARY,,420.10333333333335,prior_session_S1_pivot,W3,Task54,RSI,,1.2532270891362134,,0.07929399812441415,OPEN_0930_1030,,W3,5.331666666666649,-1.079293998124414,,-1.0,6.0,>=0.75%,<0.20R
AVGO-2026-05-06 18:02:00+00:00,AVGO,bullish,macd_bullish_cross,regular,2026-05-06 18:01:00+00:00,2026-05-06 18:02:00+00:00,420.6,420.10333333333335,434.1433333333333,0.3368346286298375,27.555932203389315,27.555932203389315,27.26845637583868,1,0.6385422918274223,3.5937812580377813,True,2026-05-06 19:50:00+00:00,423.14,END_OF_SESSION,5.114093959731439,5.114093959731439,2.539999999999964,2.539999999999964,6480.0,423.61,0.7156443176414623,6.060402684563703,420.42,-0.0427960057061357,-0.3624161073825618,,,STRUCTURAL_PRIMARY,,420.10333333333335,prior_session_S1_pivot,W3,Task54,MACD,,0.1180852750039633,,0.8494026845637532,MID_1030_1500,,W3,0.4966666666666697,4.264691275167685,,5.114093959731439,108.0,<0.15%,0.75-1.00R
QCOM-2026-05-07 13:58:00+00:00,QCOM,bullish,macd_bullish_cross,regular,2026-05-07 13:57:00+00:00,2026-05-07 13:58:00+00:00,190.82,188.06,197.34,0.929943378690826,2.374545454545455,2.374545454545455,2.362318840579721,1,0.4652101927061987,2.8035399383402364,True,2026-05-07 14:18:00+00:00,193.33,SIGNAL_EXIT,0.9094202898550824,0.9094202898550824,2.5100000000000198,2.5100000000000198,1200.0,193.79,1.5564406246724658,1.0760869565217424,190.27,-0.2882297453097071,-0.199275362318835,rsi_overbought_volume_surge,bearish,STRUCTURAL_PRIMARY,,188.06,prior_session_S1_pivot,W3,Task54,MACD,,1.4463892673723882,,0.06959239130434805,OPEN_0930_1030,,W3,2.759999999999991,0.8398278985507344,,0.9094202898550824,20.0,>=0.75%,<0.20R
STX-2026-05-07 14:58:00+00:00,STX,bullish,macd_bullish_cross,regular,2026-05-07 14:57:00+00:00,2026-05-07 14:58:00+00:00,767.73,763.6500666666667,798.1999666666667,2.32661529555433,7.468251115214334,7.468251115214334,7.468251115214334,1,0.6331143797661365,3.3223856549734947,True,2026-05-07 15:03:00+00:00,763.6500666666667,STOP,-1.0,-1.0,-4.079933333333315,-4.079933333333315,300.0,768.63,0.1172287132194882,0.2205918397359388,763.0,-0.6161020150313284,-1.1593326688344676,,,STRUCTURAL_PRIMARY,,763.6500666666667,prior_session_S1_pivot,W3,Task54,MACD,,0.5314281496533045,,0.1876721923560851,MID_1030_1500,,W3,4.079933333333315,-1.1876721923560851,,-1.0,5.0,0.50-0.75%,<0.20R
AMD-2026-05-07 15:53:00+00:00,AMD,bullish,rsi_oversold_volume_surge,regular,2026-05-07 15:52:00+00:00,2026-05-07 15:53:00+00:00,408.375,405.4866666666667,434.0466666666667,0.9821001690825356,8.888055395268363,8.888055395268363,8.888055395268363,1,0.6151356818627842,2.42345075980588,True,2026-05-07 16:08:00+00:00,405.4866666666667,STOP,-1.0,-1.0,-2.888333333333321,-2.888333333333321,900.0,409.17,0.1946740128558349,0.2752452394691353,405.41,-0.7260483624119927,-1.026543566070394,,,STRUCTURAL_PRIMARY,,405.4866666666667,prior_session_S1_pivot,W3,Task54,RSI,,0.7072747678808256,,0.14088776687824642,MID_1030_1500,,W3,2.888333333333321,-1.1408877668782464,,-1.0,15.0,0.50-0.75%,<0.20R
LRCX-2026-05-07 15:54:00+00:00,LRCX,bullish,rsi_oversold_volume_surge,regular,2026-05-07 15:53:00+00:00,2026-05-07 15:54:00+00:00,287.63,287.2095395739446,301.24333333333334,0.3836402840369447,23.38707011633324,23.38707011633324,32.377204820554674,1,0.6167659704945678,2.504965191395062,True,2026-05-07 15:55:00+00:00,287.2095395739446,STOP,-1.0,-1.0,-0.4204604260553992,-0.4204604260553992,60.0,288.12,0.1703577512776863,1.1653891059308574,286.78,-0.2955185481347643,-2.0215933470229324,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W3,Task54,RSI,,0.14618100547766202,,0.6835834051814006,MID_1030_1500,,W3,0.42046042605539924,-1.6835834051814005,,-1.0,1.0,<0.15%,0.50-0.75R
MU-2026-05-07 16:01:00+00:00,MU,bullish,rsi_oversold_volume_surge,regular,2026-05-07 16:00:00+00:00,2026-05-07 16:01:00+00:00,652.375,640.2233333333335,680.3133333333334,2.2246611764097644,2.23957850732121,2.23957850732121,2.299135920998522,1,0.4417036517946386,2.033113734434968,True,2026-05-07 16:15:00+00:00,640.2233333333335,STOP,-1.0,-1.0,-12.151666666666529,-12.151666666666529,840.0,653.6,0.1877754359072654,0.1008092168426857,638.8017,-2.0805978156735034,-1.1169908105884108,,,STRUCTURAL_PRIMARY,,640.2233333333335,prior_session_S1_pivot,W3,Task54,RSI,,1.8626812288433077,,0.05318605129611911,MID_1030_1500,,W3,12.151666666666529,-1.053186051296119,,-1.0,14.0,>=0.75%,<0.20R
AMAT-2026-05-07 16:22:00+00:00,AMAT,bullish,rsi_oversold_volume_surge,regular,2026-05-07 16:21:00+00:00,2026-05-07 16:22:00+00:00,407.25,405.8864002468638,435.0233333333332,0.8490665020908073,21.87762149350275,21.87762149350275,20.36765793588322,1,0.5811230006338317,0.7228166983582516,True,2026-05-07 19:50:00+00:00,411.99,END_OF_SESSION,3.4760933251111537,3.4760933251111537,4.740000000000009,4.740000000000009,12480.0,412.7999,1.3627747084100623,4.070035937770946,406.92,-0.0810313075506406,-0.2420064973178529,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W3,Task54,RSI,,0.3348311241586774,,0.3003960649434658,MID_1030_1500,,W3,1.3635997531362136,3.175697260167688,,3.4760933251111537,208.0,0.25-0.35%,0.20-0.35R
LRCX-2026-05-07 18:56:00+00:00,LRCX,bullish,macd_bullish_cross,regular,2026-05-07 18:55:00+00:00,2026-05-07 18:56:00+00:00,285.01,284.3781501491943,301.24333333333334,0.4745665672037611,22.69205130134004,22.69205130134004,25.691757800740216,1,0.617388459021442,2.5360896177387686,True,2026-05-07 19:25:00+00:00,284.3781501491943,STOP,-1.0,-1.0,-0.6318498508056791,-0.6318498508056791,1740.0,286.15,0.3999859654047178,1.8042261124954908,284.2,-0.2842005543665142,-1.2819501325626046,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W3,Task54,MACD,,0.2216939233029294,,0.4505723546687246,MID_1030_1500,,W3,0.6318498508056791,-1.4505723546687246,,-1.0,29.0,0.15-0.25%,0.35-0.50R
PANW-2026-05-08 14:01:00+00:00,PANW,bullish,macd_bullish_cross,regular,2026-05-08 14:00:00+00:00,2026-05-08 14:01:00+00:00,195.05,191.87000000000003,200.19000000000003,0.5975648799292902,1.7012109996429026,1.7012109996429026,1.6163522012578773,1,0.4278150483077061,2.9537860831232625,True,2026-05-08 14:26:00+00:00,200.19000000000003,TARGET,1.6163522012578773,1.6163522012578773,5.140000000000015,5.140000000000015,1500.0,200.381,2.733145347346829,1.6764150943396303,194.83,-0.1127915918995123,-0.069182389937107,,,STRUCTURAL_PRIMARY,,191.87000000000003,prior_session_S1_pivot,W3,Task54,MACD,,1.6303511920020397,,0.06214465408805074,OPEN_0930_1030,,W3,3.1799999999999784,1.5542075471698265,,1.6163522012578773,25.0,>=0.75%,<0.20R
INTU-2026-05-08 17:09:00+00:00,INTU,bullish,macd_bullish_cross,regular,2026-05-08 17:08:00+00:00,2026-05-08 17:09:00+00:00,396.88,396.1383974108808,414.1666666666666,0.487735059412784,23.642161637906696,23.642161637906696,23.30987906501071,1,0.6422385479234654,3.778594062839936,True,2026-05-08 17:11:00+00:00,396.1383974108808,STOP,-1.0,-1.0,-0.741602589119168,-0.741602589119168,120.0,396.9,0.0050393065914084,0.026968622134581,395.9901,-0.2242239467849253,-1.1999688418792906,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W3,Task54,MACD,,0.1868581407778593,,0.5346653376391132,MID_1030_1500,,W3,0.741602589119168,-1.534665337639113,,-1.0,2.0,0.15-0.25%,0.50-0.75R
ADBE-2026-05-08 19:02:00+00:00,ADBE,bullish,macd_bullish_cross,regular,2026-05-08 19:01:00+00:00,2026-05-08 19:02:00+00:00,251.94,251.56617189750125,259.6733333333333,0.2358854016658279,21.912712072837536,21.912712072837536,20.686869932040967,1,0.641723831300813,3.752858231707317,True,2026-05-08 19:50:00+00:00,252.905,END_OF_SESSION,2.581400364364617,2.581400364364617,0.9650000000000034,0.9650000000000034,2880.0,253.19,0.4961498769548305,3.3437828553945708,251.76,-0.0714455822814983,-0.4815047311768364,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W3,Task54,MACD,,0.14837981364560954,,0.6752368222526688,CLOSE_1500_ONWARD,,W3,0.37382810249874865,1.9061635421119483,,2.581400364364617,48.0,<0.15%,0.50-0.75R
