trade_id,symbol,direction,signal_type,session,signal_timestamp,entry_timestamp,entry_price,stop_price,target_price,atr,risk_reward_ratio,screening_rr,execution_rr,confluence_score,opportunity_score,volume_surge_ratio,trend_alignment,exit_timestamp,exit_price,exit_reason,gross_R,net_R,gross_pnl,net_pnl,holding_seconds,mfe_price,mfe_pct,mfe_r,mae_price,mae_pct,mae_r,exit_signal_type,exit_signal_direction,geometry_path,fallback_reason,structural_level,structural_level_type,window,task,window_key,family,entry_ts,exit_ts,entry_date_et,entry_time_et,risk_dollars,risk_pct_entry,cost_R_5bps,net_R_5bps,entry_time_bucket,holding_bucket
KLAC-2026-06-05 13:51:00+00:00,KLAC,bullish,rsi_oversold_volume_surge,regular,2026-06-05 13:50:00+00:00,2026-06-05 13:51:00+00:00,1999.18,1984.96734118338,2181.5566666666664,8.75923921108021,13.96243533986425,13.96243533986425,12.831987949601178,1,0.6095707927689479,2.1452063051140606,True,2026-06-05 16:42:00+00:00,1984.96734118338,STOP,-1.0,-1.0,-14.212658816620433,-14.212658816620433,10260.0,2038.79,1.9813123380585989,2.786952146749597,1984.0001,-0.7593063155893961,-1.0680549076608068,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,Z_late,T53,T53_Z_late,RSI,2026-06-05 13:51:00+00:00,2026-06-05 16:42:00+00:00,2026-06-05,09:51:00,14.212658816619978,0.7109244198431346,0.14016192862254612,-1.1401619286225462,OPEN_0930_1030,LONG_GT_60M
CSCO-2026-06-05 16:50:00+00:00,CSCO,bullish,rsi_oversold_volume_surge,regular,2026-06-05 16:49:00+00:00,2026-06-05 16:50:00+00:00,123.25,122.9977254764172,132.20573333333328,0.1548496823885338,38.64278008144776,38.64278008144776,35.499951426502044,1,0.6209760173520217,2.7154675342677512,True,2026-06-05 16:51:00+00:00,122.9977254764172,STOP,-1.0,-1.0,-0.2522745235827983,-0.2522745235827983,60.0,123.375,0.101419878296146,0.495491967340785,122.99,-0.2109533468559879,-1.030623292068853,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,Z_late,T53,T53_Z_late,RSI,2026-06-05 16:50:00+00:00,2026-06-05 16:51:00+00:00,2026-06-05,12:50:00,0.25227452358279834,0.20468521183188504,0.488055079798014,-1.488055079798014,MID_1030_1500,SHORT_LE_15M
VRTX-2026-06-08 16:37:00+00:00,VRTX,bullish,rsi_oversold_volume_surge,regular,2026-06-08 16:36:00+00:00,2026-06-08 16:37:00+00:00,443.29,442.74,452.04,0.3061468032678501,9.054054054053324,9.054054054053324,15.909090909088832,1,0.654348024454786,4.384067889405968,True,2026-06-08 16:40:00+00:00,442.74,STOP,-1.0,-1.0,-0.5500000000000682,-0.5500000000000682,180.0,443.58,0.0654199282636566,0.5272727272725958,442.54,-0.1691894696474091,-1.3636363636361946,,,STRUCTURAL_PRIMARY,,442.74,prior_session_S1_pivot,Z_late,T53,T53_Z_late,RSI,2026-06-08 16:37:00+00:00,2026-06-08 16:40:00+00:00,2026-06-08,12:37:00,0.5500000000000114,0.12407227774143594,0.8054818181818016,-1.8054818181818018,MID_1030_1500,SHORT_LE_15M
INTC-2025-09-29 16:16:00+00:00,INTC,bullish,macd_bullish_cross,regular,2025-09-29 16:15:00+00:00,2025-09-29 16:16:00+00:00,34.8401,34.54333333333332,36.35333333333332,0.0617403031251517,5.080627099663791,5.080627099663791,5.099067729978424,1,0.6122273272672426,2.2780330300288005,True,2025-09-29 16:40:00+00:00,34.54333333333332,STOP,-1.0,-1.0,-0.2967666666666773,-0.2967666666666773,1440.0,34.97,0.3728462317846368,0.4377176232730358,34.495,-0.9905252855187046,-1.1628664495113663,,,STRUCTURAL_PRIMARY,,34.54333333333332,prior_session_S1_pivot,W1,T54,T54_W1,MACD,2025-09-29 16:16:00+00:00,2025-09-29 16:40:00+00:00,2025-09-29,12:16:00,0.2967666666666773,0.8517962539334768,0.11689896664045409,-1.116898966640454,MID_1030_1500,MEDIUM_15_60M
INTC-2025-09-30 15:25:00+00:00,INTC,bullish,macd_bullish_cross,regular,2025-09-30 15:24:00+00:00,2025-09-30 15:25:00+00:00,33.5139,33.426660329116764,35.10333333333333,0.0621597805888226,16.98239942648736,16.98239942648736,18.219157835438,1,0.6134123614478528,2.3372847390593114,True,2025-09-30 15:28:00+00:00,33.426660329116764,STOP,-1.0,-1.0,-0.0872396708832354,-0.0872396708832354,180.0,33.53,0.0480397685736412,0.1845490685258354,33.39,-0.3696973494579831,-1.4202254403943242,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,T54,T54_W1,MACD,2025-09-30 15:25:00+00:00,2025-09-30 15:28:00+00:00,2025-09-30,11:25:00,0.08723967088323548,0.2603089192342147,0.3836589458178509,-1.383658945817851,MID_1030_1500,SHORT_LE_15M
VRTX-2025-09-30 15:43:00+00:00,VRTX,bullish,macd_bullish_cross,regular,2025-09-30 15:42:00+00:00,2025-09-30 15:43:00+00:00,388.11,386.77600000000007,401.4820000000001,0.4335543095232403,11.258064516129554,11.258064516129554,10.023988005997458,1,0.6100704322901682,2.170188281175079,True,2025-09-30 15:54:00+00:00,386.77600000000007,STOP,-1.0,-1.0,-1.3339999999999463,-1.3339999999999463,660.0,388.48,0.0953337971193745,0.2773613193403444,386.774,-0.3442323052742811,-1.0014992503748623,,,STRUCTURAL_PRIMARY,,386.77600000000007,prior_session_S1_pivot,W1,T54,T54_W1,MACD,2025-09-30 15:43:00+00:00,2025-09-30 15:54:00+00:00,2025-09-30,11:43:00,1.3339999999999463,0.3437169874519972,0.2904370314842696,-1.2904370314842697,MID_1030_1500,SHORT_LE_15M
INTC-2025-09-30 17:02:00+00:00,INTC,bullish,macd_bullish_cross,regular,2025-09-30 17:01:00+00:00,2025-09-30 17:02:00+00:00,33.615,33.543079102563205,35.10333333333333,0.0479472649578662,20.69403172619263,20.69403172619263,20.69403172619263,1,0.642059844650363,3.769658899184821,True,2025-09-30 17:15:00+00:00,33.543079102563205,STOP,-1.0,-1.0,-0.0719208974367973,-0.0719208974367973,780.0,33.73,0.3421091774505276,1.598978935170472,33.54,-0.2231146809460146,-1.0428123490243069,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,T54,T54_W1,MACD,2025-09-30 17:02:00+00:00,2025-09-30 17:15:00+00:00,2025-09-30,13:02:00,0.0719208974367973,0.2139547744661529,0.4668884948326767,-1.4668884948326766,MID_1030_1500,SHORT_LE_15M
VRTX-2025-09-30 17:21:00+00:00,VRTX,bullish,macd_bullish_cross,regular,2025-09-30 17:20:00+00:00,2025-09-30 17:21:00+00:00,390.1,386.77600000000007,401.4820000000001,0.3355226836857882,3.450968523002538,3.450968523002538,3.4241877256318336,1,0.529233974232105,2.775459809264305,True,2025-09-30 18:42:00+00:00,395.7634,SIGNAL_EXIT,1.7037906137184249,1.7037906137184249,5.663399999999967,5.663399999999967,4860.0,396.21,1.5662650602409525,1.8381468110710104,388.905,-0.3063317098180082,-0.3595066185319092,rsi_overbought_volume_surge,bearish,STRUCTURAL_PRIMARY,,386.77600000000007,prior_session_S1_pivot,W1,T54,T54_W1,MACD,2025-09-30 17:21:00+00:00,2025-09-30 18:42:00+00:00,2025-09-30,13:21:00,3.3239999999999554,0.8520892078954,0.11821049939831686,1.585580114320108,MID_1030_1500,LONG_GT_60M
LRCX-2025-10-03 14:20:00+00:00,LRCX,bullish,macd_bullish_cross,regular,2025-10-03 14:19:00+00:00,2025-10-03 14:20:00+00:00,145.04,144.65666666666667,148.29666666666665,0.2476728896810334,8.254237288135283,8.254237288135283,8.495652173913196,1,0.6459159773000608,3.962465531669708,True,2025-10-03 19:13:00+00:00,146.385,SIGNAL_EXIT,3.50869565217398,3.50869565217398,1.3449999999999989,1.3449999999999989,17580.0,147.91,1.978764478764482,7.48695652173929,144.87,-0.1172090457804657,-0.4434782608695413,rsi_overbought_volume_surge,bearish,STRUCTURAL_PRIMARY,,144.65666666666667,prior_session_S1_pivot,W1,T54,T54_W1,MACD,2025-10-03 14:20:00+00:00,2025-10-03 19:13:00+00:00,2025-10-03,10:20:00,0.38333333333332575,0.2642949071520448,0.3801195652173988,3.1285760869565813,OPEN_0930_1030,LONG_GT_60M
AMAT-2025-10-03 17:56:00+00:00,AMAT,bullish,rsi_oversold_volume_surge,regular,2025-10-03 17:55:00+00:00,2025-10-03 17:56:00+00:00,217.06,216.66138225978543,227.09666666666664,0.3190784934763809,20.802962009312903,20.802962009312903,25.17867534260751,1,0.6162004433791342,2.476688835623375,True,2025-10-03 19:50:00+00:00,217.815,END_OF_SESSION,1.8940451561277216,1.8940451561277216,0.7549999999999955,0.7549999999999955,6840.0,218.75,0.7785865659264709,4.23965074682896,216.92,-0.0644982954021997,-0.3512136713349809,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,T54,T54_W1,RSI,2025-10-03 17:56:00+00:00,2025-10-03 19:50:00+00:00,2025-10-03,13:56:00,0.39861774021457563,0.18364403400653073,0.5454787332920847,1.3485664228356369,MID_1030_1500,LONG_GT_60M
STX-2025-10-06 18:52:00+00:00,STX,bullish,rsi_oversold_volume_surge,regular,2025-10-06 18:51:00+00:00,2025-10-06 18:52:00+00:00,245.74,245.15182156578592,258.81000000000006,0.3121189561427289,28.17301916552767,28.17301916552767,22.22114793695889,1,0.624418041894167,2.887568761375023,True,2025-10-06 19:04:00+00:00,245.15182156578592,STOP,-1.0,-1.0,-0.5881784342140861,-0.5881784342140861,720.0,245.9099,0.0691381134532368,0.2888579215370275,245.14,-0.2441604948319454,-1.0200986046041154,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,T54,T54_W1,RSI,2025-10-06 18:52:00+00:00,2025-10-06 19:04:00+00:00,2025-10-06,14:52:00,0.5881784342140861,0.2393498959119745,0.4172983851590097,-1.4172983851590097,MID_1030_1500,SHORT_LE_15M
REGN-2025-10-06 15:14:00+00:00,REGN,bullish,macd_bullish_cross,regular,2025-10-06 15:13:00+00:00,2025-10-06 15:14:00+00:00,590.6,586.9044842723843,611.9893333333335,0.9470104850771682,16.658973127352795,16.658973127352795,5.787915655045323,1,0.6244338036462812,2.88835684898073,True,2025-10-06 19:08:00+00:00,586.9044842723843,STOP,-1.0,-1.0,-3.69551572761577,-3.69551572761577,14040.0,593.01,0.408059600406361,0.6521417246287363,586.55,-0.685743311886229,-1.0959228152474945,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,T54,T54_W1,MACD,2025-10-06 15:14:00+00:00,2025-10-06 19:08:00+00:00,2025-10-06,11:14:00,3.6955157276157706,0.6257222701686032,0.15931531226794057,-1.1593153122679405,MID_1030_1500,LONG_GT_60M
LRCX-2025-10-07 14:11:00+00:00,LRCX,bullish,macd_bullish_cross,regular,2025-10-07 14:10:00+00:00,2025-10-07 14:11:00+00:00,147.7201,147.59500000000003,152.17000000000002,0.2885777185640018,26.727272727278773,26.727272727278773,35.570743405283025,1,0.6077349587989614,2.053414606614742,True,2025-10-07 14:12:00+00:00,147.59500000000003,STOP,-1.0,-1.0,-0.1250999999999749,-0.1250999999999749,60.0,147.85,0.0879365773513503,1.0383693045565003,147.445,-0.1862305806725076,-2.199040767386604,,,STRUCTURAL_PRIMARY,,147.59500000000003,prior_session_S1_pivot,W1,T54,T54_W1,MACD,2025-10-07 14:11:00+00:00,2025-10-07 14:12:00+00:00,2025-10-07,10:11:00,0.1250999999999749,0.0846871888117967,1.1803161470825712,-2.1803161470825714,OPEN_0930_1030,SHORT_LE_15M
LRCX-2025-10-07 15:53:00+00:00,LRCX,bullish,rsi_oversold_volume_surge,regular,2025-10-07 15:52:00+00:00,2025-10-07 15:53:00+00:00,143.21,142.72155333764317,152.17000000000002,0.3056311082378976,19.609696695757798,19.609696695757798,18.343865749366632,1,0.5923317778887714,1.2832555611052394,True,2025-10-07 15:55:00+00:00,142.72155333764317,STOP,-1.0,-1.0,-0.4884466623568357,-0.4884466623568357,120.0,143.3868,0.1234550659870021,0.361963779518723,142.65,-0.3910341456602209,-1.1464916093354185,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,T54,T54_W1,RSI,2025-10-07 15:53:00+00:00,2025-10-07 15:55:00+00:00,2025-10-07,11:53:00,0.48844666235683576,0.3410702202058765,0.29269475602307965,-1.2926947560230797,MID_1030_1500,SHORT_LE_15M
AMAT-2025-10-07 15:57:00+00:00,AMAT,bullish,rsi_oversold_volume_surge,regular,2025-10-07 15:56:00+00:00,2025-10-07 15:57:00+00:00,216.01,215.3586378607074,226.67666666666665,0.4342414261950616,16.37593901028882,16.37593901028882,16.37593901028882,1,0.6096883703882287,2.1510851860781006,True,2025-10-07 16:12:00+00:00,215.3586378607074,STOP,-1.0,-1.0,-0.651362139292587,-0.651362139292587,900.0,217.2499,0.5740012036479819,1.903549385517865,215.35,-0.3055414101199002,-1.0132612262616163,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,T54,T54_W1,RSI,2025-10-07 15:57:00+00:00,2025-10-07 16:12:00+00:00,2025-10-07,11:57:00,0.651362139292587,0.30154258566389847,0.3311281174011711,-1.331128117401171,MID_1030_1500,SHORT_LE_15M
AMAT-2025-10-07 18:07:00+00:00,AMAT,bullish,rsi_oversold_volume_surge,regular,2025-10-07 18:06:00+00:00,2025-10-07 18:07:00+00:00,214.875,214.468972657658,226.67666666666665,0.2540182282279928,31.03889236392902,31.03889236392902,29.06618701734236,1,0.6074871423325915,2.041023783296245,True,2025-10-07 18:26:00+00:00,214.468972657658,STOP,-1.0,-1.0,-0.4060273423419858,-0.4060273423419858,1140.0,215.1,0.1047120418848141,0.5541498725238138,213.99,-0.4118673647469416,-2.1796561652603668,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,T54,T54_W1,RSI,2025-10-07 18:07:00+00:00,2025-10-07 18:26:00+00:00,2025-10-07,14:07:00,0.4060273423420142,0.18895978701199032,0.5287131282602185,-1.5287131282602187,MID_1030_1500,MEDIUM_15_60M
LRCX-2025-10-07 18:07:00+00:00,LRCX,bullish,macd_bullish_cross,regular,2025-10-07 18:06:00+00:00,2025-10-07 18:07:00+00:00,141.56,141.24404983036985,152.17000000000002,0.2039667797534358,34.71153493014087,34.71153493014087,33.58124482863811,1,0.6095319755508041,2.1432654442068704,True,2025-10-07 19:04:00+00:00,141.24404983036985,STOP,-1.0,-1.0,-0.3159501696301561,-0.3159501696301561,3420.0,142.37,0.5721955354619965,2.563695411045892,141.2,-0.2543091268720074,-1.139420182687103,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,T54,T54_W1,MACD,2025-10-07 18:07:00+00:00,2025-10-07 19:04:00+00:00,2025-10-07,14:07:00,0.3159501696301561,0.2231916993714016,0.4475453362810561,-1.4475453362810562,MID_1030_1500,MEDIUM_15_60M
MU-2025-10-07 15:53:00+00:00,MU,bullish,rsi_oversold_volume_surge,regular,2025-10-07 15:52:00+00:00,2025-10-07 15:53:00+00:00,184.19,183.34379168584945,198.1633333333333,0.5775388761003662,16.1065444085168,16.1065444085168,16.512876439131013,1,0.5804992102350904,0.6916271784211927,True,2025-10-07 19:50:00+00:00,185.87,END_OF_SESSION,1.9853267474527871,1.9853267474527871,1.6800000000000068,1.6800000000000068,14220.0,186.56,1.2867148053640287,2.8007288044423184,183.93,-0.141158586242462,-0.3072529490105384,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,T54,T54_W1,RSI,2025-10-07 15:53:00+00:00,2025-10-07 19:50:00+00:00,2025-10-07,11:53:00,0.8462083141505445,0.4594214203542779,0.21865774290546885,1.7666690045473183,MID_1030_1500,LONG_GT_60M
INTC-2025-10-07 15:55:00+00:00,INTC,bullish,rsi_oversold_volume_surge,regular,2025-10-07 15:54:00+00:00,2025-10-07 15:55:00+00:00,36.4887,35.76333333333333,38.01333333333333,0.1123205565178348,2.096330275229328,2.096330275229328,2.101879509213703,1,0.4038159597514659,0.5684738285519796,True,2025-10-07 19:50:00+00:00,37.245,END_OF_SESSION,1.0426450990303606,1.0426450990303606,0.756299999999996,0.756299999999996,14100.0,37.6699,3.2371665748574125,1.6284178116814296,36.4801,-0.0235689405213155,-0.0118560727907741,,,STRUCTURAL_PRIMARY,,35.76333333333333,prior_session_S1_pivot,W1,T54,T54_W1,RSI,2025-10-07 15:55:00+00:00,2025-10-07 19:50:00+00:00,2025-10-07,11:55:00,0.7253666666666732,1.9879213747452587,0.05082512292633565,0.991819976104025,MID_1030_1500,LONG_GT_60M
MU-2025-10-09 17:01:00+00:00,MU,bullish,rsi_oversold_volume_surge,regular,2025-10-09 17:00:00+00:00,2025-10-09 17:01:00+00:00,191.415,191.27000000000004,199.42,0.2151710795216979,66.91666666669607,66.91666666669607,55.20689655174205,1,0.6071662034177475,2.024976837554046,True,2025-10-09 17:03:00+00:00,191.27000000000004,STOP,-1.0,-1.0,-0.1449999999999534,-0.1449999999999534,120.0,191.52,0.0548546352166853,0.724137931034841,191.1,-0.1645639056500262,-2.172413793104131,,,STRUCTURAL_PRIMARY,,191.27000000000004,prior_session_S1_pivot,W1,T54,T54_W1,RSI,2025-10-09 17:01:00+00:00,2025-10-09 17:03:00+00:00,2025-10-09,13:01:00,0.1449999999999534,0.07575163910871845,1.3196034482762864,-2.319603448276286,MID_1030_1500,SHORT_LE_15M
PEP-2025-10-13 16:44:00+00:00,PEP,bullish,macd_bullish_cross,regular,2025-10-13 16:43:00+00:00,2025-10-13 16:44:00+00:00,148.125,146.45499999999998,152.26999999999998,0.1113669510230215,2.3515850144091943,2.3515850144091943,2.482035928143678,1,0.5217758037511191,5.700701810995039,True,2025-10-13 19:50:00+00:00,148.68,END_OF_SESSION,0.3323353293413182,0.3323353293413182,0.5550000000000068,0.5550000000000068,11160.0,148.77,0.4354430379746904,0.3862275449101821,147.93,-0.1316455696202485,-0.116766467065863,,,STRUCTURAL_PRIMARY,,146.45499999999998,prior_session_S1_pivot,W1,T54,T54_W1,MACD,2025-10-13 16:44:00+00:00,2025-10-13 19:50:00+00:00,2025-10-13,12:44:00,1.670000000000016,1.1274261603375635,0.08886377245508897,0.24347155688622923,MID_1030_1500,LONG_GT_60M
AVGO-2025-10-14 18:04:00+00:00,AVGO,bullish,rsi_oversold_volume_surge,regular,2025-10-14 18:03:00+00:00,2025-10-14 18:04:00+00:00,346.56,345.9373470998081,362.86663333333337,0.3770352667946202,28.934045476171747,28.934045476171747,26.188962306780937,1,0.6120447244790311,2.268902890618224,True,2025-10-14 19:37:00+00:00,345.9373470998081,STOP,-1.0,-1.0,-0.6226529001918948,-0.6226529001918948,5580.0,349.3299,0.799255540166207,4.448545889927364,344.92,-0.4732225300092297,-2.6338912088814754,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,T54,T54_W1,RSI,2025-10-14 18:04:00+00:00,2025-10-14 19:37:00+00:00,2025-10-14,14:04:00,0.6226529001918948,0.1796666955770703,0.5560861813109583,-1.5560861813109583,MID_1030_1500,LONG_GT_60M
LRCX-2025-10-16 14:03:00+00:00,LRCX,bullish,rsi_oversold_volume_surge,regular,2025-10-16 14:02:00+00:00,2025-10-16 14:03:00+00:00,143.455,142.20000000000002,146.32000000000002,0.4034447285675233,2.28286852589643,2.28286852589643,2.28286852589643,1,0.4266928501545924,1.1527035967069992,True,2025-10-16 15:57:00+00:00,142.20000000000002,STOP,-1.0,-1.0,-1.2549999999999957,-1.2549999999999957,6840.0,144.56,0.7702763932940572,0.8804780876493974,142.19,-0.8818096267122197,-1.0079681274900554,,,STRUCTURAL_PRIMARY,,142.20000000000002,prior_session_S1_pivot,W1,T54,T54_W1,RSI,2025-10-16 14:03:00+00:00,2025-10-16 15:57:00+00:00,2025-10-16,10:03:00,1.2549999999999955,0.874838799623572,0.11380677290836697,-1.113806772908367,OPEN_0930_1030,LONG_GT_60M
LRCX-2025-10-16 17:39:00+00:00,LRCX,bullish,macd_bullish_cross,regular,2025-10-16 17:38:00+00:00,2025-10-16 17:39:00+00:00,142.03,141.72458848539424,146.32000000000002,0.2036076764038454,14.04662167219754,14.04662167219754,14.04662167219754,1,0.6079138299180556,2.062358162569452,True,2025-10-16 17:40:00+00:00,141.72458848539424,STOP,-1.0,-1.0,-0.3054115146057654,-0.3054115146057654,60.0,142.1,0.0492853622474077,0.2291989550241788,141.62,-0.288671407449128,-1.3424510222845958,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,T54,T54_W1,MACD,2025-10-16 17:39:00+00:00,2025-10-16 17:40:00+00:00,2025-10-16,13:39:00,0.30541151460576543,0.21503310188394384,0.4645446797441043,-1.4645446797441042,MID_1030_1500,SHORT_LE_15M
QCOM-2025-10-17 13:54:00+00:00,QCOM,bullish,macd_bullish_cross,regular,2025-10-17 13:53:00+00:00,2025-10-17 13:54:00+00:00,163.395,162.47033333333334,165.44933333333333,0.3156981129565243,2.221701514059103,2.221701514059103,2.221701514059103,1,0.4491615511461511,2.4596396817969115,True,2025-10-17 14:21:00+00:00,162.47033333333334,STOP,-1.0,-1.0,-0.924666666666667,-0.924666666666667,1620.0,163.74,0.2111447718718436,0.373107426099494,162.39,-0.6150739006701698,-1.0868781542898596,,,STRUCTURAL_PRIMARY,,162.47033333333334,prior_session_S1_pivot,W1,T54,T54_W1,MACD,2025-10-17 13:54:00+00:00,2025-10-17 14:21:00+00:00,2025-10-17,09:54:00,0.924666666666667,0.5659087895386437,0.1762069214131218,-1.1762069214131219,OPEN_0930_1030,MEDIUM_15_60M
AMAT-2025-10-17 15:03:00+00:00,AMAT,bullish,macd_bullish_cross,regular,2025-10-17 15:02:00+00:00,2025-10-17 15:03:00+00:00,224.55,223.8100000000001,231.85000000000005,0.3742110159738301,9.864864864865556,9.864864864865556,9.864864864865556,1,0.6078310488617545,2.0582191097543943,True,2025-10-17 15:13:00+00:00,223.8100000000001,STOP,-1.0,-1.0,-0.7399999999999523,-0.7399999999999523,600.0,225.36,0.3607214428857725,1.0945945945946682,223.77,-0.3473613894455583,-1.0540540540541237,,,STRUCTURAL_PRIMARY,,223.8100000000001,prior_session_S1_pivot,W1,T54,T54_W1,MACD,2025-10-17 15:03:00+00:00,2025-10-17 15:13:00+00:00,2025-10-17,11:03:00,0.7399999999999238,0.3295479848585722,0.3029459459459772,-1.3029459459459771,MID_1030_1500,SHORT_LE_15M
AVGO-2025-10-17 16:28:00+00:00,AVGO,bullish,macd_bullish_cross,regular,2025-10-17 16:27:00+00:00,2025-10-17 16:28:00+00:00,348.6799,348.00266666666664,361.7576666666666,0.5585201364129373,26.11235216819887,26.11235216819887,19.31057734901805,1,0.634219384586039,3.377635895968617,True,2025-10-17 16:35:00+00:00,348.00266666666664,STOP,-1.0,-1.0,-0.6772333333333336,-0.6772333333333336,420.0,349.14,0.1319548388077464,0.6793817984938886,347.79,-0.2552197588676476,-1.314022739577626,,,STRUCTURAL_PRIMARY,,348.00266666666664,prior_session_S1_pivot,W1,T54,T54_W1,MACD,2025-10-17 16:28:00+00:00,2025-10-17 16:35:00+00:00,2025-10-17,12:28:00,0.6772333333333336,0.19422780990052296,0.5143593296254366,-1.5143593296254365,MID_1030_1500,SHORT_LE_15M
AMAT-2025-10-17 17:21:00+00:00,AMAT,bullish,macd_bullish_cross,regular,2025-10-17 17:20:00+00:00,2025-10-17 17:21:00+00:00,223.825,223.8100000000001,231.85000000000005,0.2225290902617041,267.0000000004974,267.0000000004974,535.0000000025182,1,0.6287291695950272,3.103125146418029,True,2025-10-17 17:21:00+00:00,223.8100000000001,STOP,-1.0,-1.0,-0.0149999999999295,-0.0149999999999295,0.0,223.825,0.0,0.0,223.55,-0.1228638445213793,-18.33333333341797,,,STRUCTURAL_PRIMARY,,223.8100000000001,prior_session_S1_pivot,W1,T54,T54_W1,MACD,2025-10-17 17:21:00+00:00,2025-10-17 17:21:00+00:00,2025-10-17,13:21:00,0.014999999999901092,0.006701664246577055,14.921166666765059,-15.921166666765059,MID_1030_1500,SHORT_LE_15M
LRCX-2025-10-17 17:51:00+00:00,LRCX,bullish,macd_bullish_cross,regular,2025-10-17 17:50:00+00:00,2025-10-17 17:51:00+00:00,141.68,139.32666666666668,146.5366666666667,0.1376873030588628,2.0900000000000287,2.0900000000000287,2.063739376770553,1,0.4421261821406916,2.5029757737011624,True,2025-10-17 19:50:00+00:00,142.08,END_OF_SESSION,0.169971671388105,0.169971671388105,0.4000000000000057,0.4000000000000057,7140.0,142.345,0.4693675889328007,0.2825779036827172,141.48,-0.1411631846414575,-0.0849858356940585,,,STRUCTURAL_PRIMARY,,139.32666666666668,prior_session_S1_pivot,W1,T54,T54_W1,MACD,2025-10-17 17:51:00+00:00,2025-10-17 19:50:00+00:00,2025-10-17,13:51:00,2.3533333333333246,1.6610201392810025,0.060288951841359996,0.10968271954674502,MID_1030_1500,LONG_GT_60M
AMD-2025-10-17 18:20:00+00:00,AMD,bullish,macd_bullish_cross,regular,2025-10-17 18:19:00+00:00,2025-10-17 18:20:00+00:00,232.1,230.81333333333333,239.7733333333333,0.2791908819505037,5.963730569948197,5.963730569948197,5.963730569948197,1,0.6066807042802723,2.0007018806802845,True,2025-10-17 19:50:00+00:00,233.225,END_OF_SESSION,0.874352331606221,0.874352331606221,1.125,1.125,5400.0,235.02,1.2580784144765256,2.2694300518134924,231.44,-0.2843601895734582,-0.5129533678756469,,,STRUCTURAL_PRIMARY,,230.81333333333333,prior_session_S1_pivot,W1,T54,T54_W1,MACD,2025-10-17 18:20:00+00:00,2025-10-17 19:50:00+00:00,2025-10-17,14:20:00,1.2866666666666617,0.5543587534108839,0.18082577720207324,0.6935265544041477,MID_1030_1500,LONG_GT_60M
AMAT-2025-10-17 18:48:00+00:00,AMAT,bullish,macd_bullish_cross,regular,2025-10-17 18:47:00+00:00,2025-10-17 18:48:00+00:00,225.035,223.8100000000001,231.85000000000005,0.191019375164045,5.536585365854009,5.536585365854009,5.563265306122777,1,0.6094990769701665,2.141620515174993,True,2025-10-17 19:50:00+00:00,225.5778,END_OF_SESSION,0.4431020408163489,0.4431020408163489,0.5427999999999997,0.5427999999999997,3720.0,225.87,0.3710533916946288,0.6816326530612657,224.97,-0.0288843957606584,-0.0530612244897967,,,STRUCTURAL_PRIMARY,,223.8100000000001,prior_session_S1_pivot,W1,T54,T54_W1,MACD,2025-10-17 18:48:00+00:00,2025-10-17 19:50:00+00:00,2025-10-17,14:48:00,1.224999999999909,0.5443597662585415,0.18392359183674836,0.2591784489796005,MID_1030_1500,LONG_GT_60M
AMD-2025-10-21 15:46:00+00:00,AMD,bullish,macd_bullish_cross,regular,2025-10-21 15:45:00+00:00,2025-10-21 15:46:00+00:00,238.35,235.66,244.14,0.3156133771215796,2.152416356877289,2.152416356877289,2.152416356877289,1,0.4436689707798846,2.392866135029034,True,2025-10-21 19:50:00+00:00,239.178,END_OF_SESSION,0.3078066914498122,0.3078066914498122,0.828000000000003,0.828000000000003,14640.0,240.89,1.0656597440738376,0.9442379182156012,238.26,-0.0377595972309643,-0.0334572490706329,,,STRUCTURAL_PRIMARY,,235.66,prior_session_S1_pivot,W1,T54,T54_W1,MACD,2025-10-21 15:46:00+00:00,2025-10-21 19:50:00+00:00,2025-10-21,11:46:00,2.6899999999999977,1.1285924061254449,0.08875985130111531,0.2190468401486969,MID_1030_1500,LONG_GT_60M
