symbol,timestamp,entry_price,trailing_vol_60m,time_of_day_bucket,vol_bucket,trading_day,direction,raw_rs,spy_entry_price,sector_entry_price,sector_etf,_cluster_id,_cluster_rank,_cluster_representative,_cluster_size,event_id,risk_per_unit,definition
INTC,2026-07-13 14:00:00+00:00,105.605,0.3690754098360096,OPEN_HOUR,HIGH,2026-07-13 00:00:00+00:00,1,0.006079804105442367,753.75,182.7,XLK,37,0,True,27,rs_trailing_30m_001600,0.3690754098360096,rs_trailing_30m
INTC,2026-07-13 15:24:00+00:00,105.32,0.2792770491801913,MIDDAY,HIGH,2026-07-13 00:00:00+00:00,1,0.005977032647545249,752.4475,183.72,XLK,38,0,True,1,rs_trailing_30m_001601,0.2792770491801913,rs_trailing_30m
INTC,2026-07-13 15:50:00+00:00,104.44,0.22362131147535558,MIDDAY,HIGH,2026-07-13 00:00:00+00:00,-1,-0.006570132778547129,751.51,182.79,XLK,39,0,True,50,rs_trailing_30m_001602,0.22362131147535558,rs_trailing_30m
INTC,2026-07-13 17:03:00+00:00,103.77,0.21061639344254934,MIDDAY,HIGH,2026-07-13 00:00:00+00:00,1,0.005805524994610141,750.1101,181.89,XLK,40,0,True,7,rs_trailing_30m_001603,0.21061639344254934,rs_trailing_30m
INTC,2026-07-13 17:31:00+00:00,103.02,0.19939508196714953,MIDDAY,HIGH,2026-07-13 00:00:00+00:00,-1,-0.006210770460989026,749.87,181.48,XLK,41,0,True,11,rs_trailing_30m_001604,0.19939508196714953,rs_trailing_30m
INTC,2026-07-13 18:30:00+00:00,102.25,0.17837377049178688,LATE_SESSION,HIGH,2026-07-13 00:00:00+00:00,-1,-0.006138596121004869,749.01,180.9,XLK,42,0,True,12,rs_trailing_30m_001605,0.17837377049178688,rs_trailing_30m
INTC,2026-07-13 19:43:00+00:00,102.72,0.16434918032773865,LATE_SESSION,HIGH,2026-07-13 00:00:00+00:00,1,0.005765278437718766,748.88,181.08,XLK,43,0,True,2,rs_trailing_30m_001606,0.16434918032773865,rs_trailing_30m
INTC,2026-07-14 14:00:00+00:00,106.38,0.3810377049180044,OPEN_HOUR,HIGH,2026-07-14 00:00:00+00:00,-1,-0.009359135402058943,751.1099,183.16,XLK,44,0,True,35,rs_trailing_30m_001607,0.3810377049180044,rs_trailing_30m
INTC,2026-07-14 14:55:00+00:00,104.8389,0.38969836065579794,MIDDAY,HIGH,2026-07-14 00:00:00+00:00,1,0.006951245417958144,751.6825,183.28,XLK,45,0,True,62,rs_trailing_30m_001608,0.38969836065579794,rs_trailing_30m
INTC,2026-07-14 16:54:00+00:00,106.35,0.21401803278678896,MIDDAY,HIGH,2026-07-14 00:00:00+00:00,-1,-0.0076019610561384445,751.4759,183.7958,XLK,46,0,True,7,rs_trailing_30m_001609,0.21401803278678896,rs_trailing_30m
INTC,2026-07-14 17:21:00+00:00,107.3615,0.19544262295073808,MIDDAY,HIGH,2026-07-14 00:00:00+00:00,1,0.0068693788241491315,752.3,184.24,XLK,47,0,True,4,rs_trailing_30m_001610,0.19544262295073808,rs_trailing_30m
INTC,2026-07-14 17:42:00+00:00,107.19,0.1708360655737154,MIDDAY,HIGH,2026-07-14 00:00:00+00:00,1,0.006272474092959085,751.95,184.055,XLK,48,0,True,5,rs_trailing_30m_001611,0.1708360655737154,rs_trailing_30m
INTC,2026-07-14 18:25:00+00:00,108.16,0.13689836065580002,LATE_SESSION,MID,2026-07-14 00:00:00+00:00,1,0.008402446893603328,752.525,184.29,XLK,49,0,True,32,rs_trailing_30m_001612,0.13689836065580002,rs_trailing_30m
INTC,2026-07-14 19:20:00+00:00,107.825,0.20058032786896474,LATE_SESSION,HIGH,2026-07-14 00:00:00+00:00,-1,-0.007058026392717379,752.17,183.82,XLK,50,0,True,11,rs_trailing_30m_001613,0.20058032786896474,rs_trailing_30m
INTC,2026-07-15 14:00:00+00:00,106.06,0.3796983606557884,OPEN_HOUR,HIGH,2026-07-15 00:00:00+00:00,-1,-0.017552127535297002,754.84,183.39,XLK,51,0,True,88,rs_trailing_30m_001614,0.3796983606557884,rs_trailing_30m
INTC,2026-07-15 15:59:00+00:00,100.78,0.27319672131140027,MIDDAY,HIGH,2026-07-15 00:00:00+00:00,-1,-0.007318388976543882,752.6695,180.06,XLK,52,0,True,87,rs_trailing_30m_001615,0.27319672131140027,rs_trailing_30m
INTC,2026-07-15 18:16:00+00:00,101.47,0.21715081967218405,LATE_SESSION,HIGH,2026-07-15 00:00:00+00:00,-1,-0.00819410795901274,754.27,181.15,XLK,53,0,True,4,rs_trailing_30m_001616,0.21715081967218405,rs_trailing_30m
INTC,2026-07-15 18:36:00+00:00,101.58,0.21045901639349796,LATE_SESSION,HIGH,2026-07-15 00:00:00+00:00,-1,-0.006314048383206617,754.57,181.35,XLK,54,0,True,3,rs_trailing_30m_001617,0.21045901639349796,rs_trailing_30m
INTC,2026-07-15 19:06:00+00:00,102.17,0.21173278688514924,LATE_SESSION,HIGH,2026-07-15 00:00:00+00:00,1,0.006908194184560393,753.74,181.389,XLK,55,0,True,1,rs_trailing_30m_001618,0.21173278688514924,rs_trailing_30m
INTC,2026-07-15 19:28:00+00:00,101.87,0.21273114754095318,LATE_SESSION,HIGH,2026-07-15 00:00:00+00:00,1,0.005943539736388585,753.61,181.19,XLK,56,0,True,12,rs_trailing_30m_001619,0.21273114754095318,rs_trailing_30m
INTC,2026-07-16 14:06:00+00:00,100.53,0.4293114754097781,OPEN_HOUR,HIGH,2026-07-16 00:00:00+00:00,1,0.008665437846594893,752.87,178.59,XLK,57,0,True,56,rs_trailing_30m_001620,0.4293114754097781,rs_trailing_30m
INTC,2026-07-16 15:55:00+00:00,98.31,0.2751967213115095,MIDDAY,HIGH,2026-07-16 00:00:00+00:00,-1,-0.006007437527696865,753.46,177.77,XLK,58,0,True,28,rs_trailing_30m_001621,0.2751967213115095,rs_trailing_30m
INTC,2026-07-16 16:45:00+00:00,96.71,0.2411524590162847,MIDDAY,HIGH,2026-07-16 00:00:00+00:00,-1,-0.008044027724402747,751.85,177.13,XLK,59,0,True,20,rs_trailing_30m_001622,0.2411524590162847,rs_trailing_30m
INTC,2026-07-16 17:21:00+00:00,96.14,0.21618852459016394,MIDDAY,HIGH,2026-07-16 00:00:00+00:00,-1,-0.00691323789211027,752.24,177.22,XLK,60,0,True,21,rs_trailing_30m_001623,0.21618852459016394,rs_trailing_30m
INTC,2026-07-16 18:17:00+00:00,96.39,0.18939344262282964,LATE_SESSION,HIGH,2026-07-16 00:00:00+00:00,1,0.005758995795307954,751.25,177.36,XLK,61,0,True,24,rs_trailing_30m_001624,0.18939344262282964,rs_trailing_30m
INTC,2026-07-17 14:03:00+00:00,93.8301,0.4639540983608327,OPEN_HOUR,HIGH,2026-07-17 00:00:00+00:00,1,0.010316804668891025,745.43,174.425,XLK,62,0,True,118,rs_trailing_30m_001625,0.4639540983608327,rs_trailing_30m
INTC,2026-07-17 16:39:00+00:00,95.51,0.30667868852448965,MIDDAY,HIGH,2026-07-17 00:00:00+00:00,-1,-0.006809224144719846,745.91,176.555,XLK,63,0,True,88,rs_trailing_30m_001626,0.30667868852448965,rs_trailing_30m
INTC,2026-07-17 19:16:00+00:00,94.9601,0.20523770491803828,LATE_SESSION,HIGH,2026-07-17 00:00:00+00:00,-1,-0.006883906558395789,742.71,175.19,XLK,64,0,True,8,rs_trailing_30m_001627,0.20523770491803828,rs_trailing_30m
INTC,2026-07-20 14:00:00+00:00,98.78,0.38955901639344465,OPEN_HOUR,HIGH,2026-07-20 00:00:00+00:00,1,0.012347835467960028,745.88,177.15,XLK,65,0,True,25,rs_trailing_30m_001628,0.38955901639344465,rs_trailing_30m
INTC,2026-07-20 14:53:00+00:00,97.55,0.3742245901639315,MIDDAY,HIGH,2026-07-20 00:00:00+00:00,-1,-0.006344949024346843,744.26,176.13,XLK,66,0,True,35,rs_trailing_30m_001629,0.3742245901639315,rs_trailing_30m
INTC,2026-07-20 16:05:00+00:00,99.16,0.2241393442622748,MIDDAY,HIGH,2026-07-20 00:00:00+00:00,1,0.006719282197480062,746.54,177.78,XLK,67,0,True,19,rs_trailing_30m_001630,0.2241393442622748,rs_trailing_30m
INTC,2026-07-20 16:44:00+00:00,98.505,0.19610163934441038,MIDDAY,HIGH,2026-07-20 00:00:00+00:00,-1,-0.006883712734972564,745.43,177.04,XLK,68,0,True,2,rs_trailing_30m_001631,0.19610163934441038,rs_trailing_30m
INTC,2026-07-20 17:21:00+00:00,98.8599,0.19380819672136806,MIDDAY,HIGH,2026-07-20 00:00:00+00:00,1,0.005866075880330182,744.24,177.04,XLK,69,0,True,4,rs_trailing_30m_001632,0.19380819672136806,rs_trailing_30m
INTC,2026-07-20 19:13:00+00:00,97.44,0.18219836065574901,LATE_SESSION,HIGH,2026-07-20 00:00:00+00:00,-1,-0.005898769403860027,742.0133,175.99,XLK,70,0,True,8,rs_trailing_30m_001633,0.18219836065574901,rs_trailing_30m
INTC,2026-07-21 14:00:00+00:00,102.64,0.4341491803278601,OPEN_HOUR,HIGH,2026-07-21 00:00:00+00:00,-1,-0.010899039703969217,745.615,179.2,XLK,71,0,True,69,rs_trailing_30m_001634,0.4341491803278601,rs_trailing_30m
INTC,2026-07-21 15:44:00+00:00,103.635,0.22783770491797872,MIDDAY,HIGH,2026-07-21 00:00:00+00:00,-1,-0.00836578831531579,747.595,179.93,XLK,72,0,True,4,rs_trailing_30m_001635,0.22783770491797872,rs_trailing_30m
INTC,2026-07-21 16:14:00+00:00,104.3344,0.18550000000003983,MIDDAY,HIGH,2026-07-21 00:00:00+00:00,1,0.005899294911238381,748.23,180.36,XLK,73,0,True,2,rs_trailing_30m_001636,0.18550000000003983,rs_trailing_30m
INTC,2026-07-21 17:01:00+00:00,104.9392,0.1592426229508121,MIDDAY,HIGH,2026-07-21 00:00:00+00:00,1,0.0057648295807898806,748.73,180.64,XLK,74,0,True,16,rs_trailing_30m_001637,0.1592426229508121,rs_trailing_30m
INTC,2026-07-21 19:14:00+00:00,104.79,0.13601311475412942,LATE_SESSION,MID,2026-07-21 00:00:00+00:00,-1,-0.006658489251252111,748.24,180.44,XLK,75,0,True,2,rs_trailing_30m_001638,0.13601311475412942,rs_trailing_30m
INTC,2026-07-21 19:35:00+00:00,105.57,0.1514229508196519,LATE_SESSION,HIGH,2026-07-21 00:00:00+00:00,1,0.0068583256391473646,748.37,180.67,XLK,76,0,True,9,rs_trailing_30m_001639,0.1514229508196519,rs_trailing_30m
INTC,2026-07-22 14:00:00+00:00,105.9219,0.3446459016394642,OPEN_HOUR,HIGH,2026-07-22 00:00:00+00:00,1,0.02604435699933396,748.85,180.38,XLK,77,0,True,31,rs_trailing_30m_001640,0.3446459016394642,rs_trailing_30m
INTC,2026-07-22 15:23:00+00:00,106.275,0.2538918032786882,MIDDAY,HIGH,2026-07-22 00:00:00+00:00,1,0.006076761343574367,749.09,181.15,XLK,78,0,True,5,rs_trailing_30m_001641,0.2538918032786882,rs_trailing_30m
INTC,2026-07-22 15:46:00+00:00,105.585,0.23447049180331156,MIDDAY,HIGH,2026-07-22 00:00:00+00:00,-1,-0.006432348062884144,749.09,180.8,XLK,79,0,True,14,rs_trailing_30m_001642,0.23447049180331156,rs_trailing_30m
INTC,2026-07-22 16:39:00+00:00,105.1801,0.15027540983610976,MIDDAY,HIGH,2026-07-22 00:00:00+00:00,-1,-0.005931918550640491,749.87,181.02,XLK,80,0,True,25,rs_trailing_30m_001643,0.15027540983610976,rs_trailing_30m
INTC,2026-07-22 18:14:00+00:00,103.982,0.12628852459014614,LATE_SESSION,MID,2026-07-22 00:00:00+00:00,-1,-0.006268967829273415,748.04,180.4,XLK,81,0,True,13,rs_trailing_30m_001644,0.12628852459014614,rs_trailing_30m
INTC,2026-07-22 18:56:00+00:00,104.4998,0.13611639344257964,LATE_SESSION,MID,2026-07-22 00:00:00+00:00,1,0.006004861030371375,748.4525,180.7,XLK,82,0,True,25,rs_trailing_30m_001645,0.13611639344257964,rs_trailing_30m
INTC,2026-07-22 19:39:00+00:00,103.82,0.14041639344261475,LATE_SESSION,MID,2026-07-22 00:00:00+00:00,-1,-0.006367016065933027,747.41,180.41,XLK,83,0,True,2,rs_trailing_30m_001646,0.14041639344261475,rs_trailing_30m
INTC,2026-07-23 14:00:00+00:00,102.45,0.4010409836064653,OPEN_HOUR,HIGH,2026-07-23 00:00:00+00:00,1,0.009748303719708145,740.28,179.62,XLK,84,0,True,72,rs_trailing_30m_001647,0.4010409836064653,rs_trailing_30m
INTC,2026-07-23 16:03:00+00:00,101.6598,0.2574704918033156,MIDDAY,HIGH,2026-07-23 00:00:00+00:00,1,0.00598593802506937,738.18,178.615,XLK,85,0,True,65,rs_trailing_30m_001648,0.2574704918033156,rs_trailing_30m
INTC,2026-07-23 18:40:00+00:00,99.9925,0.16827213114760764,LATE_SESSION,HIGH,2026-07-23 00:00:00+00:00,1,0.006112592443527712,737.02,178.06,XLK,86,0,True,3,rs_trailing_30m_001649,0.16827213114760764,rs_trailing_30m
INTC,2026-07-23 19:24:00+00:00,100.445,0.17900491803289906,LATE_SESSION,HIGH,2026-07-23 00:00:00+00:00,1,0.006048725986459531,737.62,178.06,XLK,87,0,True,12,rs_trailing_30m_001650,0.17900491803289906,rs_trailing_30m
INTC,2026-07-24 14:00:00+00:00,96.83,0.662091803278659,OPEN_HOUR,HIGH,2026-07-24 00:00:00+00:00,-1,-0.02527264554503427,738.1999,176.44,XLK,88,0,True,54,rs_trailing_30m_001651,0.662091803278659,rs_trailing_30m
INTC,2026-07-24 16:16:00+00:00,95.69,0.3354819672131569,MIDDAY,HIGH,2026-07-24 00:00:00+00:00,-1,-0.006475909350205457,742.98,178.35,XLK,89,0,True,44,rs_trailing_30m_001652,0.3354819672131569,rs_trailing_30m
INTC,2026-07-24 18:10:00+00:00,95.19,0.20547377049180915,LATE_SESSION,HIGH,2026-07-24 00:00:00+00:00,-1,-0.006976513100842463,740.86,177.34,XLK,90,0,True,69,rs_trailing_30m_001653,0.20547377049180915,rs_trailing_30m
INTC,2026-07-27 14:00:00+00:00,91.17,0.45615409836065113,OPEN_HOUR,HIGH,2026-07-27 00:00:00+00:00,-1,-0.016748589708914557,741.92,175.775,XLK,91,0,True,150,rs_trailing_30m_001654,0.45615409836065113,rs_trailing_30m
INTC,2026-07-27 18:01:00+00:00,90.3709,0.1754163934427078,LATE_SESSION,HIGH,2026-07-27 00:00:00+00:00,1,0.007456012159361181,737.7,173.68,XLK,92,0,True,1,rs_trailing_30m_001655,0.1754163934427078,rs_trailing_30m
INTC,2026-07-27 18:53:00+00:00,90.88,0.17760655737709116,LATE_SESSION,HIGH,2026-07-27 00:00:00+00:00,1,0.006135910569533746,738.63,173.83,XLK,93,0,True,48,rs_trailing_30m_001656,0.17760655737709116,rs_trailing_30m
INTC,2026-07-28 14:00:00+00:00,84.78,0.41802786885243415,OPEN_HOUR,HIGH,2026-07-28 00:00:00+00:00,-1,-0.02320230032800378,737.45,168.72,XLK,94,0,True,68,rs_trailing_30m_001657,0.41802786885243415,rs_trailing_30m
INTC,2026-07-28 15:33:00+00:00,86.79,0.3396737704917511,MIDDAY,HIGH,2026-07-28 00:00:00+00:00,1,0.00886109853059332,741.42,171.12,XLK,95,0,True,58,rs_trailing_30m_001658,0.3396737704917511,rs_trailing_30m
INTC,2026-07-28 16:55:00+00:00,87.315,0.23649508196724098,MIDDAY,HIGH,2026-07-28 00:00:00+00:00,1,0.005825283875670877,742.6216,172.08,XLK,96,0,True,11,rs_trailing_30m_001659,0.23649508196724098,rs_trailing_30m
INTC,2026-07-28 17:45:00+00:00,86.44,0.19289508196728644,MIDDAY,HIGH,2026-07-28 00:00:00+00:00,-1,-0.00636191728464082,740.73,171.07,XLK,97,0,True,20,rs_trailing_30m_001660,0.19289508196728644,rs_trailing_30m
INTC,2026-07-28 18:29:00+00:00,85.9954,0.17341803278684922,LATE_SESSION,HIGH,2026-07-28 00:00:00+00:00,-1,-0.0064024429275699995,740.59,170.87,XLK,98,0,True,3,rs_trailing_30m_001661,0.17341803278684922,rs_trailing_30m
INTC,2026-07-28 18:56:00+00:00,86.775,0.17064426229516075,LATE_SESSION,HIGH,2026-07-28 00:00:00+00:00,1,0.006156456742847674,741.48,171.21,XLK,99,0,True,26,rs_trailing_30m_001662,0.17064426229516075,rs_trailing_30m
INTC,2026-07-29 14:00:00+00:00,84.83,0.41179180327872317,OPEN_HOUR,HIGH,2026-07-29 00:00:00+00:00,-1,-0.021147734192897324,737.56,169.99,XLK,100,0,True,45,rs_trailing_30m_001663,0.41179180327872317,rs_trailing_30m
INTC,2026-07-29 15:19:00+00:00,83.3,0.3341049180327572,MIDDAY,HIGH,2026-07-29 00:00:00+00:00,-1,-0.009689493156566833,734.56,168.5,XLK,101,0,True,94,rs_trailing_30m_001664,0.3341049180327572,rs_trailing_30m
INTC,2026-07-29 18:00:00+00:00,85.12,0.2198754098360533,LATE_SESSION,HIGH,2026-07-29 00:00:00+00:00,1,0.010697402254941936,738.93,170.25,XLK,102,0,True,73,rs_trailing_30m_001665,0.2198754098360533,rs_trailing_30m
INTC,2026-07-30 14:00:00+00:00,91.36,0.5199196721311086,OPEN_HOUR,HIGH,2026-07-30 00:00:00+00:00,1,0.037713585936459355,738.72,175.225,XLK,103,0,True,118,rs_trailing_30m_001666,0.5199196721311086,rs_trailing_30m
INTC,2026-07-30 17:11:00+00:00,92.6521,0.18522295081958395,MIDDAY,HIGH,2026-07-30 00:00:00+00:00,1,0.0060065111165267995,739.9,175.22,XLK,104,0,True,3,rs_trailing_30m_001667,0.18522295081958395,rs_trailing_30m
INTC,2026-07-30 17:31:00+00:00,92.26,0.17432786885242943,MIDDAY,HIGH,2026-07-30 00:00:00+00:00,-1,-0.005909478487842241,739.77,175.37,XLK,105,0,True,6,rs_trailing_30m_001668,0.17432786885242943,rs_trailing_30m
INTC,2026-07-30 18:36:00+00:00,91.56,0.14174918032785783,LATE_SESSION,HIGH,2026-07-30 00:00:00+00:00,-1,-0.006437000909127218,740.285,175.17,XLK,106,0,True,24,rs_trailing_30m_001669,0.14174918032785783,rs_trailing_30m
INTC,2026-07-30 19:40:00+00:00,91.515,0.15140983606552702,LATE_SESSION,HIGH,2026-07-30 00:00:00+00:00,-1,-0.007253584189860262,741.7,175.74,XLK,107,0,True,5,rs_trailing_30m_001670,0.15140983606552702,rs_trailing_30m
INTC,2026-07-31 14:00:00+00:00,93.2,0.4762377049179927,OPEN_HOUR,HIGH,2026-07-31 00:00:00+00:00,-1,-0.03536979932940973,741.84,175.07,XLK,108,0,True,21,rs_trailing_30m_001671,0.4762377049179927,rs_trailing_30m
INTC,2026-07-31 15:00:00+00:00,92.95,0.4774508196720997,MIDDAY,HIGH,2026-07-31 00:00:00+00:00,-1,-0.008101853135493357,742.17,174.22,XLK,109,0,True,39,rs_trailing_30m_001672,0.4774508196720997,rs_trailing_30m
INTC,2026-07-31 16:32:00+00:00,92.59,0.2270868852459093,MIDDAY,HIGH,2026-07-31 00:00:00+00:00,1,0.0057224648275859095,744.63,175.16,XLK,110,0,True,3,rs_trailing_30m_001673,0.2270868852459093,rs_trailing_30m
INTC,2026-07-31 17:03:00+00:00,92.19,0.19124426229514102,MIDDAY,HIGH,2026-07-31 00:00:00+00:00,-1,-0.005886631444963975,745.245,175.28,XLK,111,0,True,2,rs_trailing_30m_001674,0.19124426229514102,rs_trailing_30m
INTC,2026-07-31 17:35:00+00:00,92.89,0.16231311475411397,MIDDAY,HIGH,2026-07-31 00:00:00+00:00,1,0.006482391739760446,746.38,176.08,XLK,112,0,True,22,rs_trailing_30m_001675,0.16231311475411397,rs_trailing_30m
INTC,2026-07-31 19:38:00+00:00,92.035,0.1491508196720774,LATE_SESSION,HIGH,2026-07-31 00:00:00+00:00,-1,-0.006298200602646594,747.5,175.66,XLK,113,0,True,8,rs_trailing_30m_001676,0.1491508196720774,rs_trailing_30m
INTC,2026-08-03 14:00:00+00:00,88.37,0.42556885245897724,OPEN_HOUR,HIGH,2026-08-03 00:00:00+00:00,1,0.013812731044834426,753.395,175.22,XLK,114,0,True,94,rs_trailing_30m_001677,0.42556885245897724,rs_trailing_30m
INTC,2026-08-03 17:50:00+00:00,90.91,0.12193606557373075,MIDDAY,MID,2026-08-03 00:00:00+00:00,1,0.006203638350609647,757.435,178.18,XLK,115,0,True,24,rs_trailing_30m_001678,0.12193606557373075,rs_trailing_30m
INTC,2026-08-03 18:36:00+00:00,90.7898,0.13128196721305865,LATE_SESSION,HIGH,2026-08-03 00:00:00+00:00,-1,-0.0071912360497627,757.56,178.29,XLK,116,0,True,17,rs_trailing_30m_001679,0.13128196721305865,rs_trailing_30m
INTC,2026-08-04 14:00:00+00:00,97.01,0.3805491803278364,OPEN_HOUR,HIGH,2026-08-04 00:00:00+00:00,1,0.012136362829826813,763.45,183.79,XLK,117,0,True,47,rs_trailing_30m_001680,0.3805491803278364,rs_trailing_30m
INTC,2026-08-04 15:26:00+00:00,99.625,0.2749868852459884,MIDDAY,HIGH,2026-08-04 00:00:00+00:00,1,0.00662494772632927,767.73,185.64,XLK,118,0,True,19,rs_trailing_30m_001681,0.2749868852459884,rs_trailing_30m
INTC,2026-08-04 18:05:00+00:00,100.16,0.14794098360662097,LATE_SESSION,HIGH,2026-08-04 00:00:00+00:00,-1,-0.006300398164110821,771.84,187.02,XLK,119,0,True,2,rs_trailing_30m_001682,0.14794098360662097,rs_trailing_30m
INTC,2026-08-04 19:01:00+00:00,101.2875,0.14773278688517166,LATE_SESSION,HIGH,2026-08-04 00:00:00+00:00,1,0.006351398659649772,772.73,187.48,XLK,120,0,True,10,rs_trailing_30m_001683,0.14773278688517166,rs_trailing_30m
INTC,2026-08-04 19:31:00+00:00,100.68,0.15215901639349483,LATE_SESSION,HIGH,2026-08-04 00:00:00+00:00,-1,-0.005848955596364089,772.615,187.39,XLK,121,0,True,4,rs_trailing_30m_001684,0.15215901639349483,rs_trailing_30m
INTC,2026-08-05 14:03:00+00:00,99.55,0.45678196721317244,OPEN_HOUR,HIGH,2026-08-05 00:00:00+00:00,-1,-0.006202367641525873,775.82,187.38,XLK,122,0,True,150,rs_trailing_30m_001685,0.45678196721317244,rs_trailing_30m
INTC,2026-08-05 17:10:00+00:00,101.56,0.2097163934425926,MIDDAY,HIGH,2026-08-05 00:00:00+00:00,-1,-0.006012796933595089,771.12,187.14,XLK,123,0,True,9,rs_trailing_30m_001686,0.2097163934425926,rs_trailing_30m
INTC,2026-08-06 14:00:00+00:00,100.02,0.41155901639339404,OPEN_HOUR,HIGH,2026-08-06 00:00:00+00:00,1,0.026690986618612363,770.97,185.42,XLK,124,0,True,108,rs_trailing_30m_001687,0.41155901639339404,rs_trailing_30m
INTC,2026-08-06 16:48:00+00:00,100.6001,0.23013278688524194,MIDDAY,HIGH,2026-08-06 00:00:00+00:00,1,0.005741943053562756,768.14,185.54,XLK,125,0,True,24,rs_trailing_30m_001688,0.23013278688524194,rs_trailing_30m
INTC,2026-08-06 17:36:00+00:00,100.615,0.17368360655737128,MIDDAY,HIGH,2026-08-06 00:00:00+00:00,-1,-0.005937774032407759,768.11,185.85,XLK,126,0,True,7,rs_trailing_30m_001689,0.17368360655737128,rs_trailing_30m
INTC,2026-08-07 14:00:00+00:00,99.4678,0.43593606557379777,OPEN_HOUR,HIGH,2026-08-07 00:00:00+00:00,-1,-0.03812432887615314,771.51,187.04,XLK,127,0,True,115,rs_trailing_30m_001690,0.43593606557379777,rs_trailing_30m
INTC,2026-08-07 19:08:00+00:00,101.6601,0.1183426229508172,LATE_SESSION,MID,2026-08-07 00:00:00+00:00,1,0.006009799140806624,772.475,187.7,XLK,128,0,True,2,rs_trailing_30m_001691,0.1183426229508172,rs_trailing_30m
INTC,2026-08-07 19:40:00+00:00,100.88,0.12975737704935036,LATE_SESSION,MID,2026-08-07 00:00:00+00:00,-1,-0.00752555730257417,772.69,187.48,XLK,129,0,True,6,rs_trailing_30m_001692,0.12975737704935036,rs_trailing_30m
INTC,2026-08-10 14:02:00+00:00,97.2,0.3728508196722122,OPEN_HOUR,HIGH,2026-08-10 00:00:00+00:00,-1,-0.013179505300202966,773.705,187.9936,XLK,130,0,True,15,rs_trailing_30m_001693,0.3728508196722122,rs_trailing_30m
INTC,2026-08-10 15:20:00+00:00,98.375,0.23776885245904134,MIDDAY,HIGH,2026-08-10 00:00:00+00:00,1,0.006012837469736466,774.01,187.45,XLK,131,0,True,5,rs_trailing_30m_001694,0.23776885245904134,rs_trailing_30m
INTC,2026-08-10 16:33:00+00:00,98.66,0.15071147540980806,MIDDAY,HIGH,2026-08-10 00:00:00+00:00,1,0.0069915764619444005,772.79,187.26,XLK,132,0,True,102,rs_trailing_30m_001695,0.15071147540980806,rs_trailing_30m
INTC,2026-08-11 14:00:00+00:00,97.865,0.3561819672131158,OPEN_HOUR,HIGH,2026-08-11 00:00:00+00:00,1,0.014292881693998886,774.029,186.595,XLK,133,0,True,27,rs_trailing_30m_001696,0.3561819672131158,rs_trailing_30m
INTC,2026-08-11 15:03:00+00:00,97.7099,0.30770819672144456,MIDDAY,HIGH,2026-08-11 00:00:00+00:00,1,0.00603780439272644,773.4877,187.07,XLK,134,0,True,20,rs_trailing_30m_001697,0.30770819672144456,rs_trailing_30m
INTC,2026-08-11 16:00:00+00:00,97.31,0.18582295081963462,MIDDAY,HIGH,2026-08-11 00:00:00+00:00,-1,-0.006147723742352799,772.29,186.22,XLK,135,0,True,5,rs_trailing_30m_001698,0.18582295081963462,rs_trailing_30m
INTC,2026-08-11 17:25:00+00:00,97.17,0.11169016393435667,MIDDAY,MID,2026-08-11 00:00:00+00:00,-1,-0.006097032717784569,770.75,185.87,XLK,136,0,True,17,rs_trailing_30m_001699,0.11169016393435667,rs_trailing_30m
INTC,2026-08-12 14:00:00+00:00,101.83,0.4621950819672166,OPEN_HOUR,HIGH,2026-08-12 00:00:00+00:00,-1,-0.007585526148189738,772.55,188.975,XLK,137,0,True,28,rs_trailing_30m_001700,0.4621950819672166,rs_trailing_30m
INTC,2026-08-12 15:09:00+00:00,100.74,0.2778163934427077,MIDDAY,HIGH,2026-08-12 00:00:00+00:00,-1,-0.006782293580385139,772.09,188.895,XLK,138,0,True,8,rs_trailing_30m_001701,0.2778163934427077,rs_trailing_30m
INTC,2026-08-12 16:25:00+00:00,101.138,0.13006393442628905,MIDDAY,MID,2026-08-12 00:00:00+00:00,1,0.007376803878668275,772.635,189.12,XLK,139,0,True,31,rs_trailing_30m_001702,0.13006393442628905,rs_trailing_30m
INTC,2026-08-12 18:58:00+00:00,102.82,0.12750491803269484,LATE_SESSION,MID,2026-08-12 00:00:00+00:00,1,0.00601337423475368,773.115,189.0,XLK,140,0,True,4,rs_trailing_30m_001703,0.12750491803269484,rs_trailing_30m
INTC,2026-08-12 19:27:00+00:00,101.845,0.13604754098354324,LATE_SESSION,MID,2026-08-12 00:00:00+00:00,-1,-0.005888341410541531,772.84,188.7,XLK,141,0,True,19,rs_trailing_30m_001704,0.13604754098354324,rs_trailing_30m
INTC,2026-08-13 14:00:00+00:00,105.79,0.3615016393442736,OPEN_HOUR,HIGH,2026-08-13 00:00:00+00:00,1,0.041766577331612084,777.97,191.03,XLK,142,0,True,95,rs_trailing_30m_001705,0.3615016393442736,rs_trailing_30m
INTC,2026-08-13 16:35:00+00:00,105.0899,0.20915737704904802,MIDDAY,HIGH,2026-08-13 00:00:00+00:00,-1,-0.005982757887444069,776.63,191.13,XLK,143,0,True,32,rs_trailing_30m_001706,0.20915737704904802,rs_trailing_30m
